iter	Passed	Remaining
7935	15705	4084
7936	15707	4082
7937	15709	4080
7938	15711	4078
7939	15713	4076
7940	15715	4074
7941	15717	4072
7942	15719	4070
7943	15721	4068
7944	15723	4066
7945	15725	4064
7946	15727	4063
7947	15729	4061
7948	15731	4059
7949	15733	4057
7950	15735	4055
7951	15737	4053
7952	15739	4051
7953	15741	4049
7954	15743	4047
7955	15745	4045
7956	15747	4043
7957	15749	4041
7958	15751	4039
7959	15753	4037
7960	15755	4035
7961	15757	4033
7962	15759	4031
7963	15761	4029
7964	15763	4027
7965	15765	4025
7966	15767	4023
7967	15769	4021
7968	15770	4019
7969	15772	4017
7970	15774	4015
7971	15776	4013
7972	15778	4011
7973	15780	4009
7974	15782	4007
7975	15784	4005
7976	15786	4003
7977	15788	4001
7978	15790	3999
7979	15792	3997
7980	15794	3995
7981	15796	3993
7982	15798	3991
7983	15800	3989
7984	15802	3987
7985	15804	3985
7986	15806	3983
7987	15808	3981
7988	15810	3979
7989	15811	3977
7990	15813	3975
7991	15815	3973
7992	15817	3971
7993	15819	3969
7994	15821	3967
7995	15823	3965
7996	15825	3963
7997	15827	3961
7998	15829	3959
7999	15831	3957
8000	15833	3955
8001	15835	3953
8002	15837	3951
8003	15839	3949
8004	15841	3947
8005	15843	3945
8006	15845	3943
8007	15847	3942
8008	15849	3940
8009	15851	3938
8010	15853	3936
8011	15855	3934
8012	15856	3932
8013	15858	3930
8014	15860	3928
8015	15862	3926
8016	15864	3924
8017	15866	3922
8018	15868	3920
8019	15870	3918
8020	15872	3916
8021	15874	3914
8022	15876	3912
8023	15878	3910
8024	15880	3908
8025	15882	3906
8026	15884	3904
8027	15886	3902
8028	15888	3900
8029	15890	3898
8030	15892	3896
8031	15894	3894
8032	15896	3892
8033	15898	3890
8034	15900	3888
8035	15902	3886
8036	15904	3884
8037	15906	3882
8038	15908	3880
8039	15910	3878
8040	15912	3876
8041	15914	3874
8042	15915	3872
8043	15917	3870
8044	15919	3868
8045	15921	3866
8046	15923	3864
8047	15925	3862
8048	15927	3860
8049	15929	3858
8050	15931	3856
8051	15933	3854
8052	15935	3852
8053	15937	3850
8054	15939	3848
8055	15941	3846
8056	15943	3844
8057	15945	3842
8058	15947	3840
8059	15949	3838
8060	15951	3836
8061	15953	3834
8062	15955	3833
8063	15957	3831
8064	15959	3829
8065	15961	3827
8066	15963	3825
8067	15965	3823
8068	15967	3821
8069	15969	3819
8070	15971	3817
8071	15973	3815
8072	15974	3813
8073	15976	3811
8074	15978	3809
8075	15980	3807
8076	15982	3805
8077	15984	3803
8078	15986	3801
8079	15988	3799
8080	15990	3797
8081	15992	3795
8082	15994	3793
8083	15996	3791
8084	15998	3789
8085	16000	3787
8086	16002	3785
8087	16004	3783
8088	16006	3781
8089	16008	3779
8090	16010	3777
8091	16012	3775
8092	16013	3773
8093	16015	3771
8094	16017	3769
8095	16019	3767
8096	16022	3765
8097	16023	3763
8098	16025	3761
8099	16027	3759
8100	16029	3757
8101	16031	3755
8102	16033	3753
8103	16035	3751
8104	16037	3749
8105	16039	3747
8106	16041	3745
8107	16043	3743
8108	16045	3741
8109	16047	3739
8110	16049	3737
8111	16051	3735
8112	16053	3733
8113	16055	3731
8114	16057	3729
8115	16059	3727
8116	16061	3725
8117	16063	3724
8118	16065	3722
8119	16067	3720
8120	16069	3718
8121	16071	3716
8122	16073	3714
8123	16075	3712
8124	16077	3710
8125	16079	3708
8126	16081	3706
8127	16083	3704
8128	16085	3702
8129	16087	3700
8130	16089	3698
8131	16091	3696
8132	16093	3694
8133	16095	3692
8134	16097	3690
8135	16099	3688
8136	16101	3686
8137	16103	3684
8138	16105	3682
8139	16107	3680
8140	16109	3678
8141	16111	3676
8142	16113	3674
8143	16114	3672
8144	16116	3670
8145	16118	3668
8146	16120	3666
8147	16122	3664
8148	16124	3662
8149	16126	3660
8150	16128	3658
8151	16130	3656
8152	16132	3654
8153	16134	3652
8154	16136	3650
8155	16138	3648
8156	16140	3646
8157	16142	3644
8158	16144	3642
8159	16146	3640
8160	16148	3638
8161	16150	3636
8162	16152	3634
8163	16154	3632
8164	16156	3630
8165	16158	3628
8166	16160	3626
8167	16162	3624
8168	16164	3623
8169	16166	3621
8170	16168	3619
8171	16170	3617
8172	16172	3615
8173	16174	3613
8174	16176	3611
8175	16177	3609
8176	16179	3607
8177	16181	3605
8178	16183	3603
8179	16185	3601
8180	16187	3599
8181	16189	3597
8182	16191	3595
8183	16193	3593
8184	16195	3591
8185	16197	3589
8186	16199	3587
8187	16201	3585
8188	16203	3583
8189	16205	3581
8190	16207	3579
8191	16209	3577
8192	16211	3575
8193	16213	3573
8194	16215	3571
8195	16217	3569
8196	16219	3567
8197	16221	3565
8198	16223	3563
8199	16225	3561
8200	16227	3559
8201	16229	3557
8202	16231	3555
8203	16233	3553
8204	16235	3551
8205	16237	3549
8206	16239	3547
8207	16241	3545
8208	16243	3543
8209	16245	3541
8210	16247	3539
8211	16249	3537
8212	16251	3535
8213	16253	3533
8214	16255	3531
8215	16257	3530
8216	16258	3528
8217	16260	3526
8218	16262	3524
8219	16264	3522
8220	16266	3520
8221	16268	3518
8222	16270	3516
8223	16272	3514
8224	16274	3512
8225	16276	3510
8226	16278	3508
8227	16280	3506
8228	16282	3504
8229	16284	3502
8230	16286	3500
8231	16288	3498
8232	16290	3496
8233	16292	3494
8234	16294	3492
8235	16296	3490
8236	16298	3488
8237	16300	3486
8238	16302	3484
8239	16304	3482
8240	16306	3480
8241	16308	3478
8242	16309	3476
8243	16311	3474
8244	16313	3472
8245	16315	3470
8246	16317	3468
8247	16319	3466
8248	16321	3464
8249	16323	3462
8250	16325	3460
8251	16327	3458
8252	16329	3456
8253	16331	3454
8254	16333	3452
8255	16335	3450
8256	16337	3448
8257	16339	3446
8258	16341	3444
8259	16343	3442
8260	16345	3440
8261	16347	3438
8262	16349	3436
8263	16351	3434
8264	16353	3432
8265	16355	3430
8266	16357	3428
8267	16359	3426
8268	16361	3424
8269	16362	3422
8270	16364	3420
8271	16366	3418
8272	16368	3417
8273	16370	3415
8274	16372	3413
8275	16374	3411
8276	16376	3409
8277	16378	3407
8278	16380	3405
8279	16382	3403
8280	16384	3401
8281	16386	3399
8282	16388	3397
8283	16390	3395
8284	16392	3393
8285	16394	3391
8286	16396	3389
8287	16398	3387
8288	16400	3385
8289	16402	3383
8290	16404	3381
8291	16406	3379
8292	16407	3377
8293	16409	3375
8294	16411	3373
8295	16413	3371
8296	16415	3369
8297	16417	3367
8298	16419	3365
8299	16421	3363
8300	16423	3361
8301	16425	3359
8302	16427	3357
8303	16429	3355
8304	16431	3353
8305	16433	3351
8306	16435	3349
8307	16437	3347
8308	16439	3345
8309	16441	3343
8310	16442	3341
8311	16444	3339
8312	16446	3337
8313	16448	3335
8314	16450	3333
8315	16452	3331
8316	16454	3329
8317	16456	3327
8318	16458	3325
8319	16460	3323
8320	16462	3321
8321	16464	3319
8322	16466	3317
8323	16468	3315
8324	16470	3313
8325	16472	3311
8326	16473	3309
8327	16475	3307
8328	16477	3305
8329	16479	3303
8330	16481	3301
8331	16483	3299
8332	16485	3297
8333	16487	3295
8334	16489	3293
8335	16491	3291
8336	16493	3290
8337	16495	3288
8338	16497	3286
8339	16499	3284
8340	16501	3282
8341	16503	3280
8342	16505	3278
8343	16507	3276
8344	16509	3274
8345	16511	3272
8346	16513	3270
8347	16515	3268
8348	16517	3266
8349	16519	3264
8350	16521	3262
8351	16523	3260
8352	16525	3258
8353	16527	3256
8354	16529	3254
8355	16531	3252
8356	16533	3250
8357	16535	3248
8358	16537	3246
8359	16538	3244
8360	16540	3242
8361	16542	3240
8362	16544	3238
8363	16546	3236
8364	16548	3234
8365	16550	3232
8366	16552	3230
8367	16554	3228
8368	16556	3226
8369	16558	3224
8370	16560	3222
8371	16562	3220
8372	16564	3218
8373	16566	3216
8374	16568	3214
8375	16570	3212
8376	16572	3210
8377	16574	3208
8378	16576	3206
8379	16578	3204
8380	16580	3202
8381	16582	3200
8382	16584	3198
8383	16586	3196
8384	16588	3194
8385	16590	3193
8386	16592	3191
8387	16594	3189
8388	16596	3187
8389	16598	3185
8390	16599	3183
8391	16601	3181
8392	16603	3179
8393	16605	3177
8394	16607	3175
8395	16609	3173
8396	16611	3171
8397	16613	3169
8398	16615	3167
8399	16617	3165
8400	16619	3163
8401	16621	3161
8402	16623	3159
8403	16625	3157
8404	16627	3155
8405	16629	3153
8406	16631	3151
8407	16633	3149
8408	16635	3147
8409	16637	3145
8410	16639	3143
8411	16641	3141
8412	16643	3139
8413	16645	3137
8414	16647	3135
8415	16649	3133
8416	16651	3131
8417	16653	3129
8418	16655	3127
8419	16657	3125
8420	16659	3123
8421	16661	3121
8422	16663	3119
8423	16665	3117
8424	16667	3115
8425	16669	3113
8426	16671	3111
8427	16673	3109
8428	16675	3107
8429	16677	3105
8430	16679	3103
8431	16680	3101
8432	16682	3099
8433	16684	3098
8434	16686	3096
8435	16688	3094
8436	16690	3092
8437	16693	3090
8438	16695	3088
8439	16697	3086
8440	16699	3084
8441	16701	3082
8442	16703	3080
8443	16705	3078
8444	16707	3076
8445	16708	3074
8446	16710	3072
8447	16712	3070
8448	16714	3068
8449	16716	3066
8450	16718	3064
8451	16720	3062
8452	16722	3060
8453	16724	3058
8454	16726	3056
8455	16728	3054
8456	16730	3052
8457	16732	3050
8458	16734	3048
8459	16736	3046
8460	16738	3044
8461	16740	3042
8462	16742	3040
8463	16744	3038
8464	16746	3036
8465	16748	3034
8466	16750	3032
8467	16752	3030
8468	16754	3028
8469	16756	3026
8470	16758	3024
8471	16759	3022
8472	16761	3020
8473	16763	3018
8474	16765	3016
8475	16767	3014
8476	16769	3012
8477	16771	3010
8478	16773	3008
8479	16775	3006
8480	16777	3004
8481	16779	3002
8482	16781	3001
8483	16783	2999
8484	16785	2997
8485	16787	2995
8486	16789	2993
8487	16791	2991
8488	16793	2989
8489	16795	2987
8490	16797	2985
8491	16799	2983
8492	16801	2981
8493	16803	2979
8494	16805	2977
8495	16807	2975
8496	16809	2973
8497	16811	2971
8498	16813	2969
8499	16815	2967
8500	16817	2965
8501	16819	2963
8502	16821	2961
8503	16823	2959
8504	16825	2957
8505	16827	2955
8506	16829	2953
8507	16831	2951
8508	16833	2949
8509	16834	2947
8510	16836	2945
8511	16838	2943
8512	16840	2941
8513	16842	2939
8514	16844	2937
8515	16846	2935
8516	16848	2933
8517	16850	2931
8518	16852	2929
8519	16854	2927
8520	16856	2925
8521	16858	2923
8522	16860	2921
8523	16862	2919
8524	16864	2917
8525	16866	2915
8526	16868	2913
8527	16870	2911
8528	16872	2909
8529	16874	2907
8530	16876	2905
8531	16877	2903
8532	16879	2902
8533	16881	2900
8534	16883	2898
8535	16885	2896
8536	16887	2894
8537	16889	2892
8538	16891	2890
8539	16893	2888
8540	16895	2886
8541	16897	2884
8542	16899	2882
8543	16901	2880
8544	16903	2878
8545	16905	2876
8546	16907	2874
8547	16909	2872
8548	16911	2870
8549	16913	2868
8550	16915	2866
8551	16917	2864
8552	16919	2862
8553	16921	2860
8554	16923	2858
8555	16925	2856
8556	16927	2854
8557	16928	2852
8558	16930	2850
8559	16932	2848
8560	16934	2846
8561	16936	2844
8562	16938	2842
8563	16940	2840
8564	16942	2838
8565	16944	2836
8566	16946	2834
8567	16948	2832
8568	16950	2830
8569	16952	2828
8570	16954	2826
8571	16956	2824
8572	16958	2822
8573	16960	2820
8574	16962	2818
8575	16964	2816
8576	16966	2814
8577	16968	2812
8578	16970	2810
8579	16972	2808
8580	16974	2806
8581	16976	2804
8582	16978	2803
8583	16980	2801
8584	16982	2799
8585	16984	2797
8586	16986	2795
8587	16988	2793
8588	16990	2791
8589	16991	2789
8590	16993	2787
8591	16995	2785
8592	16997	2783
8593	16999	2781
8594	17001	2779
8595	17003	2777
8596	17005	2775
8597	17007	2773
8598	17009	2771
8599	17011	2769
8600	17013	2767
8601	17015	2765
8602	17017	2763
8603	17019	2761
8604	17021	2759
8605	17023	2757
8606	17025	2755
8607	17027	2753
8608	17029	2751
8609	17031	2749
8610	17033	2747
8611	17035	2745
8612	17037	2743
8613	17039	2741
8614	17041	2739
8615	17043	2737
8616	17045	2735
8617	17047	2733
8618	17049	2731
8619	17051	2729
8620	17053	2727
8621	17055	2725
8622	17057	2723
8623	17059	2721
8624	17060	2719
8625	17062	2717
8626	17064	2715
8627	17066	2713
8628	17068	2711
8629	17070	2709
8630	17072	2708
8631	17074	2706
8632	17076	2704
8633	17078	2702
8634	17080	2700
8635	17082	2698
8636	17084	2696
8637	17086	2694
8638	17088	2692
8639	17090	2690
8640	17092	2688
8641	17094	2686
8642	17096	2684
8643	17098	2682
8644	17100	2680
8645	17102	2678
8646	17104	2676
8647	17106	2674
8648	17108	2672
8649	17109	2670
8650	17112	2668
8651	17114	2666
8652	17116	2664
8653	17118	2662
8654	17120	2660
8655	17121	2658
8656	17123	2656
8657	17125	2654
8658	17127	2652
8659	17129	2650
8660	17131	2648
8661	17133	2646
8662	17135	2644
8663	17137	2642
8664	17139	2640
8665	17141	2638
8666	17143	2636
8667	17145	2634
8668	17147	2632
8669	17149	2630
8670	17151	2628
8671	17153	2626
8672	17155	2624
8673	17157	2622
8674	17159	2620
8675	17161	2618
8676	17163	2616
8677	17165	2614
8678	17167	2613
8679	17169	2611
8680	17171	2609
8681	17173	2607
8682	17175	2605
8683	17177	2603
8684	17179	2601
8685	17181	2599
8686	17183	2597
8687	17185	2595
8688	17187	2593
8689	17189	2591
8690	17191	2589
8691	17193	2587
8692	17195	2585
8693	17197	2583
8694	17199	2581
8695	17201	2579
8696	17203	2577
8697	17205	2575
8698	17207	2573
8699	17209	2571
8700	17211	2569
8701	17213	2567
8702	17215	2565
8703	17217	2563
8704	17219	2561
8705	17221	2559
8706	17223	2557
8707	17225	2555
8708	17227	2553
8709	17229	2551
8710	17231	2549
8711	17233	2547
8712	17235	2545
8713	17237	2543
8714	17239	2541
8715	17241	2539
8716	17243	2537
8717	17245	2535
8718	17247	2533
8719	17249	2531
8720	17251	2529
8721	17252	2528
8722	17254	2526
8723	17256	2524
8724	17258	2522
8725	17260	2520
8726	17262	2518
8727	17264	2516
8728	17266	2514
8729	17268	2512
8730	17270	2510
8731	17272	2508
8732	17274	2506
8733	17276	2504
8734	17278	2502
8735	17280	2500
8736	17282	2498
8737	17284	2496
8738	17286	2494
8739	17288	2492
8740	17290	2490
8741	17292	2488
8742	17294	2486
8743	17296	2484
8744	17298	2482
8745	17300	2480
8746	17302	2478
8747	17304	2476
8748	17306	2474
8749	17308	2472
8750	17310	2470
8751	17312	2468
8752	17314	2466
8753	17316	2464
8754	17318	2462
8755	17320	2460
8756	17322	2458
8757	17324	2456
8758	17326	2454
8759	17328	2452
8760	17330	2450
8761	17332	2448
8762	17333	2446
8763	17335	2444
8764	17337	2442
8765	17339	2440
8766	17341	2438
8767	17343	2436
8768	17345	2435
8769	17347	2433
8770	17349	2431
8771	17351	2429
8772	17353	2427
8773	17355	2425
8774	17357	2423
8775	17359	2421
8776	17361	2419
8777	17363	2417
8778	17365	2415
8779	17367	2413
8780	17369	2411
8781	17371	2409
8782	17373	2407
8783	17375	2405
8784	17377	2403
8785	17379	2401
8786	17381	2399
8787	17383	2397
8788	17385	2395
8789	17387	2393
8790	17389	2391
8791	17391	2389
8792	17393	2387
8793	17395	2385
8794	17396	2383
8795	17398	2381
8796	17400	2379
8797	17402	2377
8798	17404	2375
8799	17406	2373
8800	17408	2371
8801	17410	2369
8802	17412	2367
8803	17414	2365
8804	17416	2363
8805	17418	2361
8806	17420	2359
8807	17422	2357
8808	17424	2355
8809	17426	2353
8810	17428	2351
8811	17430	2349
8812	17432	2347
8813	17434	2345
8814	17436	2343
8815	17438	2341
8816	17440	2340
8817	17442	2338
8818	17444	2336
8819	17446	2334
8820	17448	2332
8821	17450	2330
8822	17452	2328
8823	17454	2326
8824	17456	2324
8825	17458	2322
8826	17460	2320
8827	17462	2318
8828	17464	2316
8829	17466	2314
8830	17468	2312
8831	17470	2310
8832	17472	2308
8833	17474	2306
8834	17476	2304
8835	17478	2302
8836	17479	2300
8837	17481	2298
8838	17483	2296
8839	17485	2294
8840	17487	2292
8841	17489	2290
8842	17491	2288
8843	17493	2286
8844	17495	2284
8845	17497	2282
8846	17499	2280
8847	17501	2278
8848	17503	2276
8849	17505	2274
8850	17507	2272
8851	17509	2270
8852	17511	2268
8853	17513	2266
8854	17515	2264
8855	17517	2262
8856	17519	2260
8857	17521	2258
8858	17523	2256
8859	17524	2254
8860	17526	2252
8861	17528	2250
8862	17530	2248
8863	17532	2246
8864	17534	2244
8865	17536	2243
8866	17538	2241
8867	17540	2239
8868	17542	2237
8869	17544	2235
8870	17546	2233
8871	17548	2231
8872	17550	2229
8873	17552	2227
8874	17554	2225
8875	17556	2223
8876	17557	2221
8877	17559	2219
8878	17561	2217
8879	17563	2215
8880	17565	2213
8881	17567	2211
8882	17569	2209
8883	17571	2207
8884	17573	2205
8885	17575	2203
8886	17577	2201
8887	17579	2199
8888	17581	2197
8889	17583	2195
8890	17585	2193
8891	17587	2191
8892	17589	2189
8893	17591	2187
8894	17593	2185
8895	17595	2183
8896	17597	2181
8897	17599	2179
8898	17601	2177
8899	17603	2175
8900	17605	2173
8901	17607	2171
8902	17609	2169
8903	17610	2167
8904	17612	2165
8905	17614	2163
8906	17616	2161
8907	17618	2159
8908	17620	2157
8909	17622	2155
8910	17624	2153
8911	17626	2151
8912	17628	2149
8913	17630	2147
8914	17632	2146
8915	17634	2144
8916	17636	2142
8917	17638	2140
8918	17640	2138
8919	17642	2136
8920	17644	2134
8921	17646	2132
8922	17648	2130
8923	17650	2128
8924	17652	2126
8925	17654	2124
8926	17656	2122
8927	17658	2120
8928	17660	2118
8929	17662	2116
8930	17664	2114
8931	17666	2112
8932	17668	2110
8933	17670	2108
8934	17672	2106
8935	17674	2104
8936	17676	2102
8937	17678	2100
8938	17680	2098
8939	17682	2096
8940	17684	2094
8941	17686	2092
8942	17688	2090
8943	17690	2088
8944	17692	2086
8945	17694	2084
8946	17696	2082
8947	17698	2080
8948	17700	2078
8949	17702	2076
8950	17704	2074
8951	17706	2072
8952	17707	2070
8953	17709	2068
8954	17711	2066
8955	17713	2064
8956	17715	2062
8957	17717	2060
8958	17719	2058
8959	17721	2056
8960	17723	2055
8961	17725	2053
8962	17727	2051
8963	17729	2049
8964	17731	2047
8965	17733	2045
8966	17735	2043
8967	17737	2041
8968	17739	2039
8969	17741	2037
8970	17743	2035
8971	17745	2033
8972	17747	2031
8973	17749	2029
8974	17751	2027
8975	17753	2025
8976	17755	2023
8977	17757	2021
8978	17759	2019
8979	17761	2017
8980	17763	2015
8981	17765	2013
8982	17767	2011
8983	17768	2009
8984	17770	2007
8985	17772	2005
8986	17774	2003
8987	17776	2001
8988	17778	1999
8989	17780	1997
8990	17782	1995
8991	17784	1993
8992	17786	1991
8993	17788	1989
8994	17790	1987
8995	17792	1985
8996	17794	1983
8997	17796	1981
8998	17798	1979
8999	17800	1977
9000	17802	1975
9001	17804	1973
9002	17806	1971
9003	17808	1969
9004	17810	1967
9005	17812	1965
9006	17814	1964
9007	17816	1962
9008	17818	1960
9009	17820	1958
9010	17822	1956
9011	17824	1954
9012	17826	1952
9013	17828	1950
9014	17830	1948
9015	17832	1946
9016	17834	1944
9017	17836	1942
9018	17838	1940
9019	17840	1938
9020	17842	1936
9021	17844	1934
9022	17846	1932
9023	17848	1930
9024	17850	1928
9025	17852	1926
9026	17854	1924
9027	17856	1922
9028	17858	1920
9029	17860	1918
9030	17862	1916
9031	17864	1914
9032	17866	1912
9033	17868	1910
9034	17870	1908
9035	17872	1906
9036	17874	1904
9037	17876	1902
9038	17878	1900
9039	17880	1898
9040	17882	1896
9041	17884	1894
9042	17886	1892
9043	17888	1890
9044	17890	1888
9045	17892	1886
9046	17894	1884
9047	17896	1882
9048	17898	1880
9049	17900	1879
9050	17902	1877
9051	17904	1875
9052	17906	1873
9053	17908	1871
9054	17910	1869
9055	17911	1867
9056	17913	1865
9057	17915	1863
9058	17917	1861
9059	17919	1859
9060	17921	1857
9061	17923	1855
9062	17925	1853
9063	17927	1851
9064	17929	1849
9065	17931	1847
9066	17933	1845
9067	17935	1843
9068	17937	1841
9069	17939	1839
9070	17941	1837
9071	17943	1835
9072	17945	1833
9073	17947	1831
9074	17949	1829
9075	17951	1827
9076	17953	1825
9077	17955	1823
9078	17957	1821
9079	17959	1819
9080	17961	1817
9081	17963	1815
9082	17965	1813
9083	17967	1811
9084	17969	1809
9085	17971	1807
9086	17973	1805
9087	17975	1803
9088	17977	1801
9089	17979	1799
9090	17981	1797
9091	17983	1795
9092	17985	1793
9093	17987	1791
9094	17989	1790
9095	17991	1788
9096	17993	1786
9097	17995	1784
9098	17997	1782
9099	17999	1780
9100	18001	1778
9101	18003	1776
9102	18005	1774
9103	18006	1772
9104	18008	1770
9105	18011	1768
9106	18012	1766
9107	18014	1764
9108	18016	1762
9109	18018	1760
9110	18020	1758
9111	18022	1756
9112	18024	1754
9113	18026	1752
9114	18028	1750
9115	18030	1748
9116	18032	1746
9117	18034	1744
9118	18036	1742
9119	18038	1740
9120	18040	1738
9121	18042	1736
9122	18044	1734
9123	18047	1732
9124	18049	1730
9125	18051	1728
9126	18053	1726
9127	18055	1724
9128	18057	1722
9129	18059	1720
9130	18061	1718
9131	18063	1716
9132	18065	1714
9133	18067	1712
9134	18069	1710
9135	18071	1709
9136	18073	1707
9137	18075	1705
9138	18077	1703
9139	18079	1701
9140	18081	1699
9141	18083	1697
9142	18085	1695
9143	18086	1693
9144	18089	1691
9145	18091	1689
9146	18092	1687
9147	18094	1685
9148	18096	1683
9149	18098	1681
9150	18100	1679
9151	18102	1677
9152	18104	1675
9153	18106	1673
9154	18108	1671
9155	18110	1669
9156	18112	1667
9157	18114	1665
9158	18116	1663
9159	18118	1661
9160	18120	1659
9161	18122	1657
9162	18124	1655
9163	18126	1653
9164	18128	1651
9165	18130	1649
9166	18132	1647
9167	18134	1645
9168	18136	1643
9169	18138	1641
9170	18140	1639
9171	18142	1637
9172	18144	1635
9173	18146	1633
9174	18148	1631
9175	18150	1629
9176	18152	1627
9177	18154	1625
9178	18156	1624
9179	18158	1622
9180	18160	1620
9181	18162	1618
9182	18164	1616
9183	18166	1614
9184	18168	1612
9185	18170	1610
9186	18172	1608
9187	18174	1606
9188	18176	1604
9189	18178	1602
9190	18180	1600
9191	18182	1598
9192	18184	1596
9193	18186	1594
9194	18188	1592
9195	18190	1590
9196	18192	1588
9197	18194	1586
9198	18196	1584
9199	18198	1582
9200	18200	1580
9201	18202	1578
9202	18204	1576
9203	18206	1574
9204	18208	1572
9205	18210	1570
9206	18212	1568
9207	18214	1566
9208	18216	1564
9209	18218	1562
9210	18220	1560
9211	18222	1558
9212	18224	1556
9213	18226	1554
9214	18228	1552
9215	18230	1550
9216	18232	1548
9217	18234	1546
9218	18237	1544
9219	18238	1542
9220	18240	1541
9221	18242	1539
9222	18244	1537
9223	18246	1535
9224	18248	1533
9225	18250	1531
9226	18252	1529
9227	18254	1527
9228	18256	1525
9229	18258	1523
9230	18260	1521
9231	18262	1519
9232	18264	1517
9233	18266	1515
9234	18268	1513
9235	18270	1511
9236	18272	1509
9237	18274	1507
9238	18276	1505
9239	18278	1503
9240	18280	1501
9241	18282	1499
9242	18284	1497
9243	18286	1495
9244	18288	1493
9245	18290	1491
9246	18292	1489
9247	18294	1487
9248	18296	1485
9249	18298	1483
9250	18300	1481
9251	18302	1479
9252	18304	1477
9253	18306	1475
9254	18308	1473
9255	18310	1471
9256	18312	1469
9257	18314	1467
9258	18316	1465
9259	18318	1463
9260	18320	1461
9261	18322	1459
9262	18324	1457
9263	18326	1455
9264	18328	1454
9265	18330	1452
9266	18332	1450
9267	18334	1448
9268	18336	1446
9269	18338	1444
9270	18340	1442
9271	18341	1440
9272	18343	1438
9273	18345	1436
9274	18347	1434
9275	18349	1432
9276	18351	1430
9277	18353	1428
9278	18355	1426
9279	18357	1424
9280	18359	1422
9281	18361	1420
9282	18363	1418
9283	18365	1416
9284	18367	1414
9285	18369	1412
9286	18371	1410
9287	18373	1408
9288	18375	1406
9289	18377	1404
9290	18379	1402
9291	18381	1400
9292	18383	1398
9293	18385	1396
9294	18387	1394
9295	18389	1392
9296	18391	1390
9297	18393	1388
9298	18395	1386
9299	18397	1384
9300	18399	1382
9301	18401	1380
9302	18403	1378
9303	18405	1376
9304	18407	1374
9305	18409	1372
9306	18411	1370
9307	18413	1368
9308	18415	1366
9309	18417	1365
9310	18419	1363
9311	18421	1361
9312	18423	1359
9313	18425	1357
9314	18427	1355
9315	18429	1353
9316	18431	1351
9317	18433	1349
9318	18435	1347
9319	18437	1345
9320	18439	1343
9321	18441	1341
9322	18443	1339
9323	18445	1337
9324	18447	1335
9325	18449	1333
9326	18451	1331
9327	18453	1329
9328	18455	1327
9329	18457	1325
9330	18459	1323
9331	18461	1321
9332	18463	1319
9333	18465	1317
9334	18467	1315
9335	18469	1313
9336	18471	1311
9337	18473	1309
9338	18475	1307
9339	18477	1305
9340	18479	1303
9341	18481	1301
9342	18483	1299
9343	18485	1297
9344	18487	1295
9345	18489	1293
9346	18491	1291
9347	18493	1289
9348	18495	1287
9349	18497	1285
9350	18499	1283
9351	18501	1281
9352	18503	1279
9353	18505	1277
9354	18507	1276
9355	18509	1274
9356	18511	1272
9357	18513	1270
9358	18515	1268
9359	18517	1266
9360	18519	1264
9361	18521	1262
9362	18523	1260
9363	18525	1258
9364	18527	1256
9365	18529	1254
9366	18531	1252
9367	18536	1250
9368	18538	1248
9369	18540	1246
9370	18542	1244
9371	18544	1242
9372	18546	1240
9373	18548	1238
9374	18549	1236
9375	18551	1234
9376	18553	1232
9377	18555	1230
9378	18557	1228
9379	18559	1226
9380	18561	1224
9381	18563	1222
9382	18565	1220
9383	18567	1218
9384	18569	1216
9385	18571	1214
9386	18578	1213
9387	18580	1211
9388	18582	1209
9389	18584	1207
9390	18586	1205
9391	18588	1203
9392	18590	1201
9393	18592	1199
9394	18594	1197
9395	18596	1195
9396	18598	1193
9397	18600	1191
9398	18602	1189
9399	18604	1187
9400	18606	1185
9401	18608	1183
9402	18610	1181
9403	18612	1179
9404	18614	1177
9405	18616	1175
9406	18618	1173
9407	18620	1171
9408	18622	1169
9409	18624	1167
9410	18626	1165
9411	18628	1163
9412	18630	1161
9413	18632	1159
9414	18634	1157
9415	18636	1155
9416	18638	1153
9417	18640	1151
9418	18642	1149
9419	18644	1147
9420	18646	1145
9421	18648	1144
9422	18650	1142
9423	18652	1140
9424	18654	1138
9425	18656	1136
9426	18658	1134
9427	18660	1132
9428	18662	1130
9429	18664	1128
9430	18666	1126
9431	18668	1124
9432	18670	1122
9433	18672	1120
9434	18674	1118
9435	18676	1116
9436	18678	1114
9437	18680	1112
9438	18682	1110
9439	18684	1108
9440	18686	1106
9441	18688	1104
9442	18690	1102
9443	18692	1100
9444	18694	1098
9445	18696	1096
9446	18698	1094
9447	18700	1092
9448	18702	1090
9449	18704	1088
9450	18706	1086
9451	18708	1084
9452	18710	1082
9453	18712	1080
9454	18714	1078
9455	18716	1076
9456	18718	1074
9457	18720	1072
9458	18722	1070
9459	18724	1068
9460	18726	1066
9461	18728	1064
9462	18730	1062
9463	18732	1060
9464	18734	1058
9465	18736	1056
9466	18738	1054
9467	18740	1053
9468	18742	1051
9469	18744	1049
9470	18746	1047
9471	18748	1045
9472	18750	1043
9473	18752	1041
9474	18754	1039
9475	18756	1037
9476	18758	1035
9477	18760	1033
9478	18762	1031
9479	18764	1029
9480	18766	1027
9481	18768	1025
9482	18770	1023
9483	18772	1021
9484	18774	1019
9485	18776	1017
9486	18778	1015
9487	18780	1013
9488	18782	1011
